Date,Adj Close
06/11/2015,3468.209961
09/11/2015,3418.360107
10/11/2015,3425.399902
11/11/2015,3448.419922
12/11/2015,3387.699951
13/11/2015,3360.649902
16/11/2015,3362.22998
17/11/2015,3451.939941
18/11/2015,3431.919922
19/11/2015,3448.929932
20/11/2015,3452.449951
23/11/2015,3445.26001
24/11/2015,3409.600098
25/11/2015,3462.060059
26/11/2015,3498.620117
27/11/2015,3488.98999
30/11/2015,3506.449951
01/12/2015,3479.639893
02/12/2015,3468.659912
03/12/2015,3343.340088
04/12/2015,3330.75
07/12/2015,3360.209961
08/12/2015,3297.459961
09/12/2015,3277.209961
10/12/2015,3269.969971
11/12/2015,3203.209961
14/12/2015,3139.23999
15/12/2015,3241.51001
16/12/2015,3246.780029
17/12/2015,3306.469971
18/12/2015,3260.719971
21/12/2015,3213.01001
22/12/2015,3214.320068
23/12/2015,3286.679932
28/12/2015,3256.48999
29/12/2015,3314.280029
30/12/2015,3287.97998
04/01/2016,3164.76001
05/01/2016,3178.01001
06/01/2016,3139.320068
07/01/2016,3084.679932
08/01/2016,3033.469971
11/01/2016,3027.48999
12/01/2016,3064.659912
13/01/2016,3073.02002
14/01/2016,3024
15/01/2016,2952.47998
18/01/2016,2935.389893
19/01/2016,2980.48999
20/01/2016,2882.590088
21/01/2016,2943.919922
22/01/2016,3023.209961
25/01/2016,3001.780029
26/01/2016,3032.840088
27/01/2016,3043.469971
28/01/2016,2979.419922
29/01/2016,3045.090088
01/02/2016,3021.01001
02/02/2016,2951.850098
03/02/2016,2896.629883
04/02/2016,2905.300049
05/02/2016,2879.389893
08/02/2016,2785.169922
09/02/2016,2736.5
10/02/2016,2789.050049
11/02/2016,2680.350098
12/02/2016,2756.159912
15/02/2016,2833.870117
16/02/2016,2821.26001
17/02/2016,2897.719971
18/02/2016,2895.149902
19/02/2016,2871.050049
22/02/2016,2933.909912
23/02/2016,2887.379883
24/02/2016,2820.23999
25/02/2016,2877.419922
26/02/2016,2929.159912
29/02/2016,2945.75
01/03/2016,2996.389893
02/03/2016,3022.139893
03/03/2016,3012.870117
04/03/2016,3037.350098
07/03/2016,3021.090088
08/03/2016,3002.01001
09/03/2016,3016.179932
10/03/2016,2970.780029
11/03/2016,3073.800049
14/03/2016,3091.97998
15/03/2016,3067.209961
16/03/2016,3062.050049
17/03/2016,3043.100098
18/03/2016,3059.77002
21/03/2016,3048.77002
22/03/2016,3051.22998
23/03/2016,3042.419922
24/03/2016,2986.72998
29/03/2016,3004.870117
30/03/2016,3044.100098
31/03/2016,3004.929932
01/04/2016,2953.280029
04/04/2016,2962.280029
05/04/2016,2890.350098
06/04/2016,2909.360107
07/04/2016,2871.570068
08/04/2016,2911.97998
11/04/2016,2924.22998
12/04/2016,2942.090088
13/04/2016,3039.189941
14/04/2016,3060.860107
15/04/2016,3054.340088
18/04/2016,3064.030029
19/04/2016,3112.98999
20/04/2016,3142.52002
21/04/2016,3151.689941
22/04/2016,3141.120117
25/04/2016,3117.620117
26/04/2016,3121.290039
27/04/2016,3130.429932
28/04/2016,3125.429932
29/04/2016,3028.209961
02/05/2016,3032.600098
03/05/2016,2974.199951
04/05/2016,2938.75
06/05/2016,2936.840088
09/05/2016,2955.830078
10/05/2016,2978.969971
11/05/2016,2956.709961
12/05/2016,2935.459961
13/05/2016,2956.629883
17/05/2016,2938.090088
18/05/2016,2956.429932
19/05/2016,2919.219971
20/05/2016,2962.159912
23/05/2016,2932.929932
24/05/2016,3010.120117
25/05/2016,3061.600098
26/05/2016,3071.209961
27/05/2016,3078.47998
30/05/2016,3090.01001
31/05/2016,3063.47998
01/06/2016,3038.77002
02/06/2016,3033.860107
03/06/2016,2997.550049
06/06/2016,3001.899902
07/06/2016,3040.689941
08/06/2016,3019.76001
09/06/2016,2989.030029
10/06/2016,2911.110107
13/06/2016,2853.52002
14/06/2016,2797.179932
15/06/2016,2830.300049
16/06/2016,2819.300049
17/06/2016,2849.169922
20/06/2016,2942.879883
21/06/2016,2967.340088
22/06/2016,2978.310059
23/06/2016,3037.860107
24/06/2016,2776.090088
27/06/2016,2697.439941
28/06/2016,2758.669922
29/06/2016,2832.179932
30/06/2016,2864.73999
01/07/2016,2883.060059
04/07/2016,2862.209961
05/07/2016,2812.879883
06/07/2016,2761.370117
07/07/2016,2780.100098
08/07/2016,2838.01001
11/07/2016,2885.320068
12/07/2016,2933.439941
13/07/2016,2926.139893
14/07/2016,2963.070068
15/07/2016,2958.649902
18/07/2016,2949.169922
19/07/2016,2931.100098
20/07/2016,2966.949951
21/07/2016,2968.48999
22/07/2016,2972.22998
25/07/2016,2973.219971
26/07/2016,2978.899902
27/07/2016,2999.47998
28/07/2016,2966.100098
29/07/2016,2990.76001
02/08/2016,2906.97998
03/08/2016,2911.060059
04/08/2016,2932.340088
05/08/2016,2973.709961
08/08/2016,2982.919922
09/08/2016,3029.179932
10/08/2016,3018.459961
11/08/2016,3049.030029
12/08/2016,3044.939941
15/08/2016,3046.649902
16/08/2016,3016.189941
17/08/2016,2980.540039
18/08/2016,2995.300049
19/08/2016,2968.199951
22/08/2016,2960.370117
23/08/2016,2993.72998
24/08/2016,3008.590088
25/08/2016,2987.689941
26/08/2016,3010.360107
29/08/2016,2998.5
30/08/2016,3030.75
31/08/2016,3023.129883
01/09/2016,3017.48999
02/09/2016,3079.73999
05/09/2016,3077.659912
06/09/2016,3070.159912
07/09/2016,3091.659912
08/09/2016,3083.540039
09/09/2016,3053.199951
12/09/2016,3012.879883
13/09/2016,2974.800049
14/09/2016,2964.899902
15/09/2016,2973.77002
16/09/2016,2935.25
19/09/2016,2968.310059
20/09/2016,2964.860107
21/09/2016,2982.179932
22/09/2016,3051.689941
23/09/2016,3032.310059
26/09/2016,2975.879883
27/09/2016,2970.840088
28/09/2016,2991.110107
29/09/2016,2991.580078
30/09/2016,3002.23999
03/10/2016,2998.5
04/10/2016,3029.5
05/10/2016,3026.280029
06/10/2016,3021.580078
07/10/2016,3000.570068
10/10/2016,3035.76001
11/10/2016,3020.689941
12/10/2016,3008.030029
13/10/2016,2975.040039
14/10/2016,3025.189941
17/10/2016,3008.719971
18/10/2016,3046.98999
19/10/2016,3055.939941
20/10/2016,3076.629883
21/10/2016,3077.649902
24/10/2016,3093.860107
25/10/2016,3087.409912
26/10/2016,3080.97998
27/10/2016,3085.169922
28/10/2016,3079.23999
31/10/2016,3055.25
01/11/2016,3023.149902
02/11/2016,2980.169922
03/11/2016,2973.48999
04/11/2016,2954.530029
07/11/2016,3009.280029
08/11/2016,3023.429932
09/11/2016,3056.290039
10/11/2016,3046.590088
11/11/2016,3030.02002
14/11/2016,3039.800049
15/11/2016,3049.719971
16/11/2016,3026.360107
17/11/2016,3041.790039
18/11/2016,3020.830078
21/11/2016,3032.969971
22/11/2016,3044.330078
23/11/2016,3032.139893
24/11/2016,3040.600098
25/11/2016,3048.379883
28/11/2016,3016.800049
29/11/2016,3038.419922
30/11/2016,3051.610107
01/12/2016,3030.97998
02/12/2016,3015.129883
05/12/2016,3052.75
06/12/2016,3100.76001
07/12/2016,3142.23999
08/12/2016,3185.790039
09/12/2016,3197.540039
12/12/2016,3199.110107
13/12/2016,3236.709961
14/12/2016,3211.709961
15/12/2016,3249.73999
16/12/2016,3259.23999
19/12/2016,3257.850098
20/12/2016,3279.409912
21/12/2016,3270.75
22/12/2016,3269.51001
23/12/2016,3273.969971
27/12/2016,3278.530029
28/12/2016,3278.719971
29/12/2016,3271.76001
30/12/2016,3290.52002
03/01/2017,3315.02002
04/01/2017,3317.52002
05/01/2017,3316.469971
06/01/2017,3321.169922
09/01/2017,3308.969971
10/01/2017,3306.209961
11/01/2017,3307.939941
12/01/2017,3286.699951
13/01/2017,3324.340088
16/01/2017,3294.530029
17/01/2017,3285.040039
18/01/2017,3294
19/01/2017,3290.330078
20/01/2017,3299.439941
23/01/2017,3273.040039
24/01/2017,3281.530029
25/01/2017,3326.149902
26/01/2017,3319.129883
27/01/2017,3303.330078
30/01/2017,3262.719971
31/01/2017,3230.679932
01/02/2017,3258.919922
02/02/2017,3253.610107
03/02/2017,3273.110107
06/02/2017,3238.310059
07/02/2017,3235.709961
08/02/2017,3238.040039
09/02/2017,3277.790039
10/02/2017,3270.830078
13/02/2017,3305.22998
14/02/2017,3308.889893
15/02/2017,3323.709961
16/02/2017,3311.040039
17/02/2017,3308.810059
20/02/2017,3312.389893
21/02/2017,3339.330078
22/02/2017,3339.27002
23/02/2017,3333.959961
24/02/2017,3304.090088
27/02/2017,3309.300049
28/02/2017,3319.610107
01/03/2017,3390.199951
02/03/2017,3384.709961
03/03/2017,3403.389893
06/03/2017,3387.459961
07/03/2017,3385.120117
08/03/2017,3389.620117
09/03/2017,3409.889893
10/03/2017,3416.27002
13/03/2017,3415.48999
14/03/2017,3399.429932
15/03/2017,3409.320068
16/03/2017,3439.959961
17/03/2017,3448.409912
20/03/2017,3437.47998
21/03/2017,3429.620117
22/03/2017,3420.699951
23/03/2017,3452.179932
24/03/2017,3444.149902
27/03/2017,3437.139893
28/03/2017,3465.070068
29/03/2017,3475.27002
30/03/2017,3481.580078
31/03/2017,3500.929932
03/04/2017,3472.939941
04/04/2017,3481.659912
05/04/2017,3472.580078
06/04/2017,3489.570068
07/04/2017,3495.800049
10/04/2017,3480.439941
11/04/2017,3470.040039
12/04/2017,3468.51001
13/04/2017,3448.26001
18/04/2017,3409.780029
19/04/2017,3420.98999
20/04/2017,3440.030029
21/04/2017,3440.27002
24/04/2017,3577.379883
25/04/2017,3583.159912
26/04/2017,3578.709961
27/04/2017,3563.290039
28/04/2017,3559.590088
02/05/2017,3578.209961
03/05/2017,3586.25
04/05/2017,3627.879883
05/05/2017,3658.790039
08/05/2017,3642.110107
09/05/2017,3649.080078
10/05/2017,3645.73999
11/05/2017,3623.550049
12/05/2017,3637.52002
15/05/2017,3641.879883
16/05/2017,3641.889893
17/05/2017,3584.830078
18/05/2017,3562.219971
19/05/2017,3587.01001
22/05/2017,3576.530029
23/05/2017,3595.030029
24/05/2017,3586.620117
26/05/2017,3579.02002
29/05/2017,3578.949951
30/05/2017,3561.219971
31/05/2017,3554.590088
01/06/2017,3567.02002
02/06/2017,3591.820068
06/06/2017,3554.179932
07/06/2017,3548.840088
08/06/2017,3563.879883
09/06/2017,3586.070068
12/06/2017,3543.949951
13/06/2017,3557.870117
14/06/2017,3547.149902
15/06/2017,3525.459961
16/06/2017,3543.879883
19/06/2017,3579.580078
20/06/2017,3560.659912
21/06/2017,3554.350098
22/06/2017,3555.76001
23/06/2017,3543.679932
26/06/2017,3561.76001
27/06/2017,3538.320068
28/06/2017,3535.699951
29/06/2017,3471.330078
30/06/2017,3441.879883
03/07/2017,3491.810059
04/07/2017,3479.469971
05/07/2017,3478.409912
06/07/2017,3462.060059
07/07/2017,3463.840088
10/07/2017,3478.060059
11/07/2017,3464.47998
12/07/2017,3515.22998
13/07/2017,3527.830078
14/07/2017,3525.939941
17/07/2017,3516.350098
18/07/2017,3478.679932
19/07/2017,3500.280029
20/07/2017,3499.48999
21/07/2017,3451.709961
24/07/2017,3453.169922
25/07/2017,3473.540039
26/07/2017,3491.189941
27/07/2017,3493.139893
28/07/2017,3467.72998
31/07/2017,3449.360107
02/08/2017,3459.320068
03/08/2017,3466.370117
04/08/2017,3507.409912
07/08/2017,3505.800049
08/08/2017,3515.629883
09/08/2017,3468.449951
10/08/2017,3433.540039
11/08/2017,3406.340088
14/08/2017,3450.659912
15/08/2017,3461.909912
16/08/2017,3484.570068
17/08/2017,3461.969971
18/08/2017,3446.030029
21/08/2017,3423.530029
22/08/2017,3455.590088
23/08/2017,3438.629883
24/08/2017,3444.72998
25/08/2017,3438.550049
28/08/2017,3421.030029
29/08/2017,3388.219971
30/08/2017,3403.709961
31/08/2017,3421.469971
01/09/2017,3443.879883
04/09/2017,3430.419922
05/09/2017,3420.860107
06/09/2017,3433.800049
07/09/2017,3447.659912
08/09/2017,3447.689941
11/09/2017,3495.189941
12/09/2017,3512.560059
13/09/2017,3523.139893
14/09/2017,3526.47998
15/09/2017,3515.550049
18/09/2017,3526.73999
19/09/2017,3531.179932
20/09/2017,3525.550049
21/09/2017,3539.590088
22/09/2017,3541.419922
25/09/2017,3537.810059
26/09/2017,3536.379883
27/09/2017,3555.169922
28/09/2017,3563.639893
29/09/2017,3594.850098
02/10/2017,3602.689941
03/10/2017,3605.72998
04/10/2017,3594.909912
05/10/2017,3613.540039
06/10/2017,3603.320068
09/10/2017,3610.5
10/10/2017,3598.790039
11/10/2017,3607.389893
12/10/2017,3605.540039
13/10/2017,3604.550049
16/10/2017,3606.27002
17/10/2017,3607.77002
18/10/2017,3619.649902
19/10/2017,3602.080078
20/10/2017,3605.090088
23/10/2017,3608.870117
24/10/2017,3610.689941
25/10/2017,3591.459961
26/10/2017,3637.199951
27/10/2017,3652.22998
30/10/2017,3662.179932
31/10/2017,3673.949951
01/11/2017,3697.399902
02/11/2017,3688.800049
03/11/2017,3689.959961
06/11/2017,3682.360107
07/11/2017,3658.77002
08/11/2017,3655.040039
09/11/2017,3612.5
10/11/2017,3593.76001
13/11/2017,3574.52002
14/11/2017,3556.379883
15/11/2017,3545.719971
16/11/2017,3564.800049
17/11/2017,3547.459961
20/11/2017,3561.409912
21/11/2017,3579.320068
22/11/2017,3562.649902
23/11/2017,3572.070068
24/11/2017,3581.22998
27/11/2017,3564.02002
28/11/2017,3583.48999
29/11/2017,3589.909912
30/11/2017,3569.929932
01/12/2017,3527.550049
04/12/2017,3576.219971
05/12/2017,3570.570068
06/12/2017,3561.570068
07/12/2017,3573.129883
08/12/2017,3591.449951
11/12/2017,3582.209961
12/12/2017,3600.350098
13/12/2017,3581.75
14/12/2017,3556.219971
15/12/2017,3560.530029
18/12/2017,3609.419922
19/12/2017,3582.219971
20/12/2017,3552.649902
21/12/2017,3570.780029
22/12/2017,3553.389893
27/12/2017,3550.169922
28/12/2017,3524.310059
29/12/2017,3503.959961
03/01/2018,3509.879883
04/01/2018,3568.879883
05/01/2018,3607.629883
08/01/2018,3616.449951
09/01/2018,3622.870117
10/01/2018,3609.830078
11/01/2018,3595.23999
12/01/2018,3612.610107
15/01/2018,3611.810059
16/01/2018,3622.01001
17/01/2018,3612.780029
18/01/2018,3620.909912
19/01/2018,3649.070068
22/01/2018,3665.280029
23/01/2018,3672.290039
24/01/2018,3643.219971
25/01/2018,3630.149902
26/01/2018,3647.409912
29/01/2018,3643.040039
30/01/2018,3606.75
31/01/2018,3609.290039
01/02/2018,3577.350098
02/02/2018,3523.280029
05/02/2018,3478.77002
06/02/2018,3394.919922
07/02/2018,3454.52002
08/02/2018,3377.300049
09/02/2018,3325.98999
12/02/2018,3368.25
13/02/2018,3340.929932
14/02/2018,3369.830078
15/02/2018,3389.629883
16/02/2018,3426.800049
19/02/2018,3407.790039
